path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230612_00681_00768_1101_NoWaves_SanElijo_Encinitas_miniRanger,20230612,681,768,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230620_00683_00768_0502_NoWaves_SanElijo_Encinitas_miniRanger,20230620,683,768,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230626_00683_00768_0910_NoWaves_SanElijo_Encinitas_merged_miniRanger,20230626,683,768,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230705_00683_00768_0528_NoWaves_SanElijo_Encinitas,20230705,683,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230712_00567_00760_2218_NoWaves_Torrey_Encinitas,20230712,567,760,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230718_00519_00768_0357_NoWaves_Blacks_Encinitas,20230718,519,768,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230724_00567_00762_0700_NoWaves_Torrey_Encinitas,20230724,567,762,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230801_00682_00769_0352_NoWaves_SanElijo_Encinitas,20230801,682,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20230801_00567_00769_0352_NoWaves_Torrey_Encinitas,20230801,567,769,SanElijo,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230807_00567_00768_0705_NoWaves_Torrey_DelMar_Solana_Cardiff_SanElijo_Encinitas_miniRanger,20230807,567,768,SanElijo,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230817_00682_00769_0436_NoWaves_SanElijo_Encinitas_miniRanger,20230817,682,769,SanElijo,MiniRanger_ATV
