path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20221220_00567_00768_1053_NoWaves_TorreyExtended,20221220,567,768,Encinitas,VMZ2000_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230109_00681_00769_1542_NoWaves_SanElijo_SPonto_miniRanger,20230109,681,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230117_00682_00769_1127_NoWaves_SanElijo_SPonto_miniRanger,20230117,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230124_00680_00769_1528_NoWaves_SanElijo_SPonto_miniRanger,20230124,680,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230207_00716_00769_1510_NoWaves_Encinitas_SPonto_miniRanger,20230207,716,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230216_00684_00769_1257_NoWaves_SanElijoPartial_Encinitas_miniRanger,20230216,684,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230302_00682_00769_1215_NoWaves_SanElijo_Ponto_miniRanger,20230302,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230307_00681_00769_1318_NoWaves_SanElijo_Ponto_miniRanger,20230307,681,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230316_00680_00769_1155_NoWaves_SanElijo_Ponto_miniRanger,20230316,680,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230322_00567_00769_1356_NoWaves_Torrey_Encinitas_Ponto_miniRanger,20230322,567,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230404_00711_00769_1337_NoWaves_Encinitas_SPonto_miniRanger,20230404,711,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230414_00687_00769_1134_NoWaves_SanElijo_Ponto_miniRanger,20230414,687,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230418_00682_00769_1320_NoWaves_SanElijo_Encinitas_miniRanger,20230418,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230427_00708_00769_1128_NoWaves_Encinitas_SPonto_miniRanger,20230427,708,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230501_00682_00769_1327_NoWaves_SanElijo_SPonto_miniRanger,20230501,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20230511_00685_00769_0802_NoWaves_SanElijo_SPonto_miniRanger,20230511,685,769,Encinitas,MiniRanger_ATV
