date,MOP1,MOP2,method,folder_name,full_path,dem_path
20250602,683,722,VMQLZ_Truck,20250602_00683_00722_1028_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250602_00683_00722_1028_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250602_00683_00722_1028_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250602_00683_00722_1028_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250602_00683_00722_1028_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250602,722,769,VMQLZ_Truck,20250602_00722_00769_0936_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250602_00722_00769_0936_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250602_00722_00769_0936_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250602_00722_00769_0936_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250602_00722_00769_0936_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250602,590,636,VMQLZ_Truck,20250602_00590_00636_1138_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250602_00590_00636_1138_DelMar_NoWaves/Beach_And_Backshore/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250602_00590_00636_1138_DelMar_NoWaves/Beach_And_Backshore/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground.tif
20250613,636,683,VMQLZ_Truck,20250613_00636_00683_0540_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00636_00683_0540_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250613_00636_00683_0540_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00636_00683_0540_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250613_00636_00683_0540_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250613,722,768,VMQLZ_Truck,20250613_00722_00768_0450_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00722_00768_0450_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250613_00722_00768_0450_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00722_00768_0450_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250613_00722_00768_0450_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250613,590,636,VMQLZ_Truck,20250613_00590_00636_0635_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00590_00636_0635_DelMar_NoWaves/Beach_And_Backshore/20250613_00590_00636_0635_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00590_00636_0635_DelMar_NoWaves/Beach_And_Backshore/20250613_00590_00636_0635_DelMar_NoWaves_beach_cliff_ground.tif
20250613,567,590,VMQLZ_Truck,20250613_00567_00590_0650_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00567_00590_0650_Torrey_NoWaves/Beach_And_Backshore/20250613_00567_00590_0650_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00567_00590_0650_Torrey_NoWaves/Beach_And_Backshore/20250613_00567_00590_0650_Torrey_NoWaves_beach_cliff_ground.tif
20250613,683,722,VMQLZ_Truck,20250613_00683_00722_0523_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00683_00722_0523_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250613_00683_00722_0523_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250613_00683_00722_0523_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250613_00683_00722_0523_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250616,636,683,VMQLZ_Truck,20250616_00636_00683_0806_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00636_00683_0806_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250616_00636_00683_0806_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00636_00683_0806_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250616_00636_00683_0806_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250616,567,590,VMQLZ_Truck,20250616_00567_00590_1009_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00567_00590_1009_Torrey_NoWaves/Beach_And_Backshore/20250616_00567_00590_1009_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00567_00590_1009_Torrey_NoWaves/Beach_And_Backshore/20250616_00567_00590_1009_Torrey_NoWaves_beach_cliff_ground.tif
20250616,590,636,VMQLZ_Truck,20250616_00590_00636_0954_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00590_00636_0954_DelMar_NoWaves/Beach_And_Backshore/20250616_00590_00636_0954_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00590_00636_0954_DelMar_NoWaves/Beach_And_Backshore/20250616_00590_00636_0954_DelMar_NoWaves_beach_cliff_ground.tif
20250616,722,769,VMQLZ_Truck,20250616_00722_00769_0727_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00722_00769_0727_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250616_00722_00769_0727_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00722_00769_0727_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250616_00722_00769_0727_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250616,683,722,VMQLZ_Truck,20250616_00683_00722_0746_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00683_00722_0746_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250616_00683_00722_0746_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250616_00683_00722_0746_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250616_00683_00722_0746_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250625,518,583,VMQLZ_Truck,20250625_00518_00583_0552_Blacks_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250625_00518_00583_0552_Blacks_NoWaves/Beach_And_Backshore/20250625_00518_00583_0552_Blacks_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250625_00518_00583_0552_Blacks_NoWaves/Beach_And_Backshore/20250625_00518_00583_0552_Blacks_NoWaves_beach_cliff_ground.tif
20250627,722,769,VMQLZ_Truck,20250627_00722_00769_0548_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00722_00769_0548_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250627_00722_00769_0548_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00722_00769_0548_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250627_00722_00769_0548_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250627,683,722,VMQLZ_Truck,20250627_00683_00722_0604_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00683_00722_0604_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250627_00683_00722_0604_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00683_00722_0604_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250627_00683_00722_0604_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250627,590,636,VMQLZ_Truck,20250627_00590_00636_0718_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00590_00636_0718_DelMar_NoWaves/Beach_And_Backshore/20250627_00590_00636_0718_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00590_00636_0718_DelMar_NoWaves/Beach_And_Backshore/20250627_00590_00636_0718_DelMar_NoWaves_beach_cliff_ground.tif
20250627,636,683,VMQLZ_Truck,20250627_00636_00683_0638_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00636_00683_0638_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250627_00636_00683_0638_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250627_00636_00683_0638_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250627_00636_00683_0638_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250701,722,768,VMQLZ_Truck,20250701_00722_00768_0918_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00722_00768_0918_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250701_00722_00768_0918_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00722_00768_0918_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250701_00722_00768_0918_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250701,567,590,VMQLZ_Truck,20250701_00567_00590_1049_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00567_00590_1049_Torrey_NoWaves/Beach_And_Backshore/20250701_00567_00590_1049_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00567_00590_1049_Torrey_NoWaves/Beach_And_Backshore/20250701_00567_00590_1049_Torrey_NoWaves_beach_cliff_ground.tif
20250701,683,722,VMQLZ_Truck,20250701_00683_00722_0858_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00683_00722_0858_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250701_00683_00722_0858_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00683_00722_0858_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250701_00683_00722_0858_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250701,636,683,VMQLZ_Truck,20250701_00636_00683_0811_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00636_00683_0811_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250701_00636_00683_0811_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00636_00683_0811_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250701_00636_00683_0811_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250701,590,636,VMQLZ_Truck,20250701_00590_00636_1021_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00590_00636_1021_DelMar_NoWaves/Beach_And_Backshore/20250701_00590_00636_1021_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250701_00590_00636_1021_DelMar_NoWaves/Beach_And_Backshore/20250701_00590_00636_1021_DelMar_NoWaves_beach_cliff_ground.tif
20250711,636,683,VMQLZ_Truck,20250711_00636_00683_0529_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00636_00683_0529_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250711_00636_00683_0529_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00636_00683_0529_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250711_00636_00683_0529_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250711,567,590,VMQLZ_Truck,20250711_00567_00590_0628_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00567_00590_0628_Torrey_NoWaves/Beach_And_Backshore/20250711_00567_00590_0628_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00567_00590_0628_Torrey_NoWaves/Beach_And_Backshore/20250711_00567_00590_0628_Torrey_NoWaves_beach_cliff_ground.tif
20250711,683,768,VMQLZ_Truck,20250711_00683_00768_0422_Cardiff_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00683_00768_0422_Cardiff_Ponto_NoWaves/Beach_And_Backshore/20250711_00683_00768_0422_Cardiff_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00683_00768_0422_Cardiff_Ponto_NoWaves/Beach_And_Backshore/20250711_00683_00768_0422_Cardiff_Ponto_NoWaves_beach_cliff_ground.tif
20250711,590,636,VMQLZ_Truck,20250711_00590_00636_0613_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00590_00636_0613_DelMar_NoWaves/Beach_And_Backshore/20250711_00590_00636_0613_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250711_00590_00636_0613_DelMar_NoWaves/Beach_And_Backshore/20250711_00590_00636_0613_DelMar_NoWaves_beach_cliff_ground.tif
20250714,567,590,VMQLZ_Truck,20250714_00567_00590_0839_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00567_00590_0839_Torrey_NoWaves/Beach_And_Backshore/20250714_00567_00590_0839_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00567_00590_0839_Torrey_NoWaves/Beach_And_Backshore/20250714_00567_00590_0839_Torrey_NoWaves_beach_cliff_ground.tif
20250714,590,636,VMQLZ_Truck,20250714_00590_00636_0822_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00590_00636_0822_DelMar_NoWaves/Beach_And_Backshore/20250714_00590_00636_0822_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00590_00636_0822_DelMar_NoWaves/Beach_And_Backshore/20250714_00590_00636_0822_DelMar_NoWaves_beach_cliff_ground.tif
20250714,636,683,VMQLZ_Truck,20250714_00636_00683_0729_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00636_00683_0729_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250714_00636_00683_0729_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00636_00683_0729_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250714_00636_00683_0729_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250714,722,769,VMQLZ_Truck,20250714_00722_00769_0648_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00722_00769_0648_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250714_00722_00769_0648_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00722_00769_0648_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250714_00722_00769_0648_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250714,683,722,VMQLZ_Truck,20250714_00683_00722_0707_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00683_00722_0707_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250714_00683_00722_0707_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250714_00683_00722_0707_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250714_00683_00722_0707_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250722,636,683,VMQLZ_Truck,20250722_00636_00683_0136_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00636_00683_0136_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250722_00636_00683_0136_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00636_00683_0136_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250722_00636_00683_0136_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250722,567,590,VMQLZ_Truck,20250722_00567_00590_0046_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00567_00590_0046_Torrey_NoWaves/Beach_And_Backshore/20250722_00567_00590_0046_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00567_00590_0046_Torrey_NoWaves/Beach_And_Backshore/20250722_00567_00590_0046_Torrey_NoWaves_beach_cliff_ground.tif
20250722,722,769,VMQLZ_Truck,20250722_00722_00769_0231_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00722_00769_0231_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250722_00722_00769_0231_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00722_00769_0231_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250722_00722_00769_0231_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250722,683,722,VMQLZ_Truck,20250722_00683_00722_0209_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00683_00722_0209_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250722_00683_00722_0209_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00683_00722_0209_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250722_00683_00722_0209_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250722,590,636,VMQLZ_Truck,20250722_00590_00636_0105_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00590_00636_0105_DelMar_NoWaves/Beach_And_Backshore/20250722_00590_00636_0105_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250722_00590_00636_0105_DelMar_NoWaves/Beach_And_Backshore/20250722_00590_00636_0105_DelMar_NoWaves_beach_cliff_ground.tif
20250728,567,590,VMQLZ_Truck,20250728_00567_00590_0637_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00567_00590_0637_Torrey_NoWaves/Beach_And_Backshore/20250728_00567_00590_0637_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00567_00590_0637_Torrey_NoWaves/Beach_And_Backshore/20250728_00567_00590_0637_Torrey_NoWaves_beach_cliff_ground.tif
20250728,636,683,VMQLZ_Truck,20250728_00636_00683_0729_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00636_00683_0729_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250728_00636_00683_0729_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00636_00683_0729_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250728_00636_00683_0729_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250728,519,567,VMQLZ_Truck,20250728_00519_00567_0555_Blacks_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00519_00567_0555_Blacks_NoWaves/Beach_And_Backshore/20250728_00519_00567_0555_Blacks_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00519_00567_0555_Blacks_NoWaves/Beach_And_Backshore/20250728_00519_00567_0555_Blacks_NoWaves_beach_cliff_ground.tif
20250728,590,636,VMQLZ_Truck,20250728_00590_00636_0653_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00590_00636_0653_DelMar_NoWaves/Beach_And_Backshore/20250728_00590_00636_0653_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250728_00590_00636_0653_DelMar_NoWaves/Beach_And_Backshore/20250728_00590_00636_0653_DelMar_NoWaves_beach_cliff_ground.tif
20250729,722,768,VMQLZ_Truck,20250729_00722_00768_0648_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250729_00722_00768_0648_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250729_00722_00768_0648_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250729_00722_00768_0648_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250729_00722_00768_0648_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250729,683,722,VMQLZ_Truck,20250729_00683_00722_0713_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250729_00683_00722_0713_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250729_00683_00722_0713_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250729_00683_00722_0713_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250729_00683_00722_0713_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250805,567,590,VMQLZ_Truck,20250805_00567_00590_0008_Torrey_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00567_00590_0008_Torrey_NoWaves/Beach_And_Backshore/20250805_00567_00590_0008_Torrey_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00567_00590_0008_Torrey_NoWaves/Beach_And_Backshore/20250805_00567_00590_0008_Torrey_NoWaves_beach_cliff_ground.tif
20250805,636,683,VMQLZ_Truck,20250805_00636_00683_0102_Solana_Cardiff_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00636_00683_0102_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250805_00636_00683_0102_Solana_Cardiff_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00636_00683_0102_Solana_Cardiff_NoWaves/Beach_And_Backshore/20250805_00636_00683_0102_Solana_Cardiff_NoWaves_beach_cliff_ground.tif
20250805,722,769,VMQLZ_Truck,20250805_00722_00769_0151_Moonlight_Ponto_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00722_00769_0151_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250805_00722_00769_0151_Moonlight_Ponto_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00722_00769_0151_Moonlight_Ponto_NoWaves/Beach_And_Backshore/20250805_00722_00769_0151_Moonlight_Ponto_NoWaves_beach_cliff_ground.tif
20250805,683,722,VMQLZ_Truck,20250805_00683_00722_0132_Cardiff_Moonlight_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00683_00722_0132_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250805_00683_00722_0132_Cardiff_Moonlight_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00683_00722_0132_Cardiff_Moonlight_NoWaves/Beach_And_Backshore/20250805_00683_00722_0132_Cardiff_Moonlight_NoWaves_beach_cliff_ground.tif
20250805,590,636,VMQLZ_Truck,20250805_00590_00636_0024_DelMar_NoWaves,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00590_00636_0024_DelMar_NoWaves/Beach_And_Backshore/20250805_00590_00636_0024_DelMar_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20250805_00590_00636_0024_DelMar_NoWaves/Beach_And_Backshore/20250805_00590_00636_0024_DelMar_NoWaves_beach_cliff_ground.tif
20250806,519,568,MiniRanger_ATV,20250806_00519_00568_0101_Blacks_miniRanger_NoWaves,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20250806_00519_00568_0101_Blacks_miniRanger_NoWaves/Beach_And_Backshore/20250806_00519_00568_0101_Blacks_miniRanger_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20250806_00519_00568_0101_Blacks_miniRanger_NoWaves/Beach_And_Backshore/20250806_00519_00568_0101_Blacks_miniRanger_NoWaves_beach_cliff_ground.tif
